GSANUM,PI,PBAL,OBAL,RATE,CITY,STATE,ZIP,GSANUM,UNITS,LIEN,FDUEDATE,MDATE,ODATE,ASOFDATE,OFICO,EMPLOY,RTERM,ATERM,OTERM,GSANUM,PPOTERM,AGE,ARMFLAG,BALLFLAG,IOFLAG,IOTERM,GSOLTV,GSCOLTV,MTM_OCCLIT,GSANUM,MTM_PROPLIT,MTM_PURPLIT,MTM_PRODLIT,MTM_DOCLIT
4955992,623.7,84592.76,85000,8,Ontario,CA,91761,4955992,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,780,N,173,353,180,4955992,0,7,FIXED,Y,N,0,20,90,OWNER OCCU,4955992,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955872,633.1,70405.8,70650,10.25,Palmdale,CA,93551,4955872,1,2,3/1/2006,2/1/2021,2/3/2006,10/1/2006,680,N,172,352,180,4955872,0,8,FIXED,Y,N,0,15,100,OWNER OCCU,4955872,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956156,636.23,73030.14,73269,9.875,Queen Creek,AZ,85242,4956156,1,2,4/1/2006,3/1/2021,2/25/2006,10/1/2006,687,N,173,353,180,4956156,0,7,FIXED,Y,N,0,30,94.88,OWNER OCCU,4956156,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4954649,641.44,55917.22,56000,13.5,Atlanta,GA,30311,4954649,1,2,4/1/2006,3/1/2021,1/30/2006,10/1/2006,752,N,173,353,180,4954649,0,7,FIXED,Y,N,0,20,100,OWNER OCCU,4954649,PUD,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
4954248,643.02,60149.32,60250,12.5,Lincoln,CA,95648,4954248,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,642,N,174,354,180,4954248,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4954248,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955853,643.52,70149.15,70350,10.5,Las Vegas,NV,89149,4955853,1,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,763,N,173,353,180,4955853,0,7,FIXED,Y,N,0,19.99,100,OWNER OCCU,4955853,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4958352,651.89,71788.86,72000,10.375,Placentia,CA,92870,4958352,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,759,Y,173,353,180,4958352,0,7,FIXED,Y,N,0,20,95,INVESTOR,4958352,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955235,670.91,73946.07,74100,10.375,Jacksonville,FL,32258,4955235,1,2,6/1/2006,5/1/2021,4/7/2006,10/1/2006,735,N,175,355,180,4955235,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4955235,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957799,677.39,55137.08,56950,13.25,Midland,TX,79707,4957799,1,2,4/1/2006,3/1/2026,2/21/2006,10/1/2006,627,N,233,209,240,4957799,0,7,FIXED,N,N,0,14.99,100,OWNER OCCU,4957799,SINGLE FAMILY,PURCHASE,20 YR FIXED,SIVA
4957330,687.47,62624.69,62700,12.875,Orlando,FL,32814,4957330,1,2,6/1/2006,5/1/2021,4/14/2006,10/1/2006,796,N,175,355,180,4957330,0,5,FIXED,Y,N,0,24.98,100,INVESTOR,4957330,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4957925,700.03,64883.13,65000,12.625,Fairfax,VA,22033,4957925,1,2,4/1/2006,3/1/2021,2/17/2006,10/1/2006,662,N,173,353,180,4957925,0,7,FIXED,Y,N,0,20,99.94,OWNER OCCU,4957925,CONDO,PURCHASE,FIXED BALLOON 30/15,SIVA
4958299,703.07,62898.73,63000,13.125,Waldorf,MD,20602,4958299,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,663,Y,173,353,180,4958299,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4958299,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956291,714.88,65056.15,65200,12.875,Land O Lakes,FL,34639,4956291,1,2,4/1/2006,3/1/2021,2/27/2006,10/1/2006,703,N,173,351,180,4956291,0,7,FIXED,Y,N,0,29.98,100,SECOND HOM,4956291,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957912,719.94,66116.93,66250,12.75,Saint Paul,MN,55106,4957912,2,2,3/1/2006,2/1/2021,1/25/2006,10/1/2006,724,N,172,352,180,4957912,0,8,FIXED,Y,N,0,25,100,INVESTOR,4957912,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955112,739.24,69380.55,69900,12.375,Casa Grande,AZ,85222,4955112,1,2,5/1/2006,4/1/2021,3/28/2006,10/1/2006,729,N,174,335,180,4955112,0,6,FIXED,Y,N,0,30,90,OWNER OCCU,4955112,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4955710,758.05,79365.59,79600,11,Indio,CA,92201,4955710,1,2,3/1/2006,2/1/2021,1/19/2006,10/1/2006,694,N,172,352,180,4955710,0,8,FIXED,Y,N,0,19.99,100,OWNER OCCU,4955710,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4958023,760.1,67428.02,67518,13.25,Chandler,AZ,85249,4958023,1,2,5/1/2006,4/1/2021,3/1/2006,10/1/2006,630,Y,174,354,180,4958023,0,6,FIXED,Y,N,0,15,95,OWNER OCCU,4958023,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4955906,760.15,69809.46,69950,12.75,Martinsburg,WV,25401,4955906,1,2,3/1/2006,2/1/2021,1/31/2006,10/1/2006,676,N,172,352,180,4955906,0,8,FIXED,Y,N,0,19.99,81.63,OWNER OCCU,4955906,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955792,776.16,80468.56,80700,11.125,Winter Springs,FL,32708,4955792,1,2,3/1/2006,2/1/2021,1/13/2006,10/1/2006,699,N,172,352,180,4955792,0,8,FIXED,Y,N,0,30,85.96,OWNER OCCU,4955792,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956311,779.8,67403.07,67500,13.625,Renton,WA,98056,4956311,1,2,4/1/2006,3/1/2021,2/18/2006,10/1/2006,737,Y,173,353,180,4956311,0,7,FIXED,Y,N,0,30,95,INVESTOR,4956311,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955969,787.86,84138.32,84400,10.75,Hesperia,CA,92344,4955969,1,2,3/1/2006,2/1/2021,1/27/2006,10/1/2006,691,N,172,352,180,4955969,0,8,FIXED,Y,N,0,20,93.9,OWNER OCCU,4955969,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958374,794.29,67508.29,67600,13.875,Jefferson,GA,30549,4958374,1,2,4/1/2006,3/1/2021,2/23/2006,10/1/2006,632,N,173,353,180,4958374,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4958374,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4955461,802.32,77862.68,78000,12,Los Angeles,CA,90003,4955461,1,2,5/1/2006,4/1/2021,3/20/2006,10/1/2006,636,N,174,354,180,4955461,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4955461,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958454,807.37,91707.92,92000,10,Compton,CA,90221,4958454,1,2,4/1/2006,3/1/2021,2/21/2006,10/1/2006,683,N,173,353,180,4958454,0,7,FIXED,Y,N,0,20,90,OWNER OCCU,4958454,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4957937,809.81,56363.99,56400,17.125,Minneapolis,MN,55408,4957937,1,2,4/1/2006,3/1/2021,2/10/2006,10/1/2006,657,N,173,353,180,4957937,0,7,FIXED,Y,N,0,30,99.49,INVESTOR,4957937,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956534,830.92,95423.75,95690,9.875,San Diego,CA,92131,4956534,1,2,5/1/2006,4/1/2021,3/7/2006,10/1/2006,692,N,174,354,180,4956534,0,6,FIXED,Y,N,0,10,100,OWNER OCCU,4956534,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956569,845.78,97128.98,97400,9.875,Manassas,VA,20112,4956569,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,740,N,174,354,180,4956569,0,6,FIXED,Y,N,0,14.99,94.96,OWNER OCCU,4956569,PUD,PURCHASE,FIXED BALLOON 30/15,SISA
4955160,849.73,78779.1,78900,12.625,Casa Grande,AZ,85222,4955160,1,2,5/1/2006,4/1/2021,3/23/2006,10/1/2006,741,N,174,354,180,4955160,0,6,FIXED,Y,N,0,30.01,95,OWNER OCCU,4955160,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956607,859.16,87423.21,87600,11.375,Tampa,FL,33626,4956607,1,2,5/1/2006,4/1/2021,3/29/2006,10/1/2006,721,N,174,354,180,4956607,0,6,FIXED,Y,N,0,25,95,SECOND HOM,4956607,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4956751,865.1,97292.55,97550,10.125,Palmdale,CA,93551,4956751,1,2,5/1/2006,4/1/2021,3/23/2006,10/1/2006,772,N,174,354,180,4956751,0,6,FIXED,Y,N,0,19.99,100,OWNER OCCU,4956751,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958518,869.22,96707.89,97000,10.25,Chicago,IL,60647,4958518,2,2,4/1/2006,3/1/2021,3/23/2006,10/1/2006,697,N,173,353,180,4958518,0,7,FIXED,Y,N,0,17.96,98.38,OWNER OCCU,4958518,2-4 FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NO RATIO
4956140,877.9,94771.14,95000,10.625,Edmond,OK,73013,4956140,1,2,5/1/2006,4/1/2021,3/3/2006,10/1/2006,689,N,174,354,180,4956140,0,6,FIXED,Y,N,0,25,99.99,OWNER OCCU,4956140,PUD,PURCHASE,FIXED BALLOON 30/15,NINA/NO DOC
4958034,892.89,85827.32,86000,12.125,Pomona,CA,91767,4958034,1,2,4/1/2006,3/1/2021,2/16/2006,10/1/2006,624,N,173,353,180,4958034,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4958034,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4956374,894.99,98560.12,98850,10.375,Hood River,OR,97031,4956374,1,2,4/1/2006,3/1/2021,2/23/2006,10/1/2006,730,N,173,353,180,4956374,0,7,FIXED,Y,N,0,30,95,OWNER OCCU,4956374,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958346,918.42,74911.71,75000,14.5,Hyattsville,MD,20781,4958346,1,2,4/1/2006,3/1/2021,3/3/2006,10/1/2006,630,N,173,353,180,4958346,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4958346,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955085,939.66,87116.25,87250,12.625,Gibsonton,FL,33534,4955085,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,787,N,174,354,180,4955085,0,6,FIXED,Y,N,0,29.99,93.8,OWNER OCCU,4955085,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4956349,947.78,107657.07,108000,10,Norwalk,CA,90650,4956349,1,2,4/1/2006,3/1/2021,2/15/2006,10/1/2006,682,N,173,353,180,4956349,0,7,FIXED,Y,N,0,20.57,100,OWNER OCCU,4956349,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4954295,980.5,128426.86,129000,8.375,Manassas,VA,20112,4954295,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,714,N,173,353,180,4954295,0,7,FIXED,Y,N,0,19.99,95,OWNER OCCU,4954295,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4954516,995.48,95689.54,95882,12.125,Sun City,CA,92586,4954516,1,2,4/1/2006,3/1/2021,2/17/2006,10/1/2006,624,N,173,353,180,4954516,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4954516,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4957823,1053.78,91843.73,92000,13.5,Saint Paul,MN,55105,4957823,4,2,3/1/2006,2/1/2021,2/3/2006,10/1/2006,806,N,172,352,180,4957823,0,8,FIXED,Y,N,0,20,90,INVESTOR,4957823,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4956086,1056.41,99809.38,100000,12.36,Long Beach,CA,90805,4956086,1,2,4/1/2006,3/1/2021,3/7/2006,10/1/2006,670,N,173,353,180,4956086,0,7,FIXED,Y,N,0,20,99.49,OWNER OCCU,4956086,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956286,1057.1,93686.5,93900,13.25,Suffolk,VA,23435,4956286,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,701,N,173,350,180,4956286,0,7,FIXED,Y,N,0,30,100,SECOND HOM,4956286,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4957552,1076.01,95430.59,95580,13.25,Ossining,NY,10562,4957552,1,2,4/1/2006,3/1/2021,3/1/2006,10/1/2006,649,N,173,353,180,4957552,0,7,FIXED,Y,N,0,27,100,OWNER OCCU,4957552,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4958185,1119.25,119499.25,119900,10.75,Middletown,VA,22645,4958185,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,712,Y,173,351,180,4958185,0,7,FIXED,Y,N,0,22.33,100,OWNER OCCU,4958185,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4958844,1137.97,74908.35,75000,18.125,Castle Rock,CO,80109,4958844,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,646,N,174,344,180,4958844,0,6,FIXED,Y,N,0,19.9,95,INVESTOR,4958844,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956228,1158.92,127624.61,128000,10.375,Orinda,CA,94563,4956228,1,2,4/1/2006,3/1/2021,2/24/2006,10/1/2006,672,N,173,353,180,4956228,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4956228,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4954663,1171.78,104831.13,105000,13.125,Wild Rose,WI,54984,4954663,1,2,4/1/2006,3/1/2021,2/15/2006,10/1/2006,670,N,173,353,180,4954663,0,7,FIXED,Y,N,0,22.77,90,OWNER OCCU,4954663,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4957455,1191.35,123560.7,123870,11.125,Bronx,NY,10466,4957455,2,2,4/1/2006,3/1/2021,2/10/2006,10/1/2006,687,N,173,353,180,4957455,0,7,FIXED,Y,N,0,30,90.44,OWNER OCCU,4957455,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958453,1227.67,131767.04,132850,10.625,Fillmore,CA,93015,4958453,1,2,5/1/2006,4/1/2021,3/2/2006,10/1/2006,707,Y,174,341,180,4958453,0,6,FIXED,Y,N,0,20,95,OWNER OCCU,4958453,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4958045,1268.03,139575.85,140050,10.375,Riverside,CA,92508,4958045,1,2,4/1/2006,3/1/2021,2/20/2006,10/1/2006,712,N,173,352,180,4958045,0,7,FIXED,Y,N,0,20,95,OWNER OCCU,4958045,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4957955,1286.38,133415.97,133750,11.125,El Cajon,CA,92019,4957955,1,2,4/1/2006,3/1/2021,2/23/2006,10/1/2006,667,Y,173,353,180,4957955,0,7,FIXED,Y,N,0,25,84.96,OWNER OCCU,4957955,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
4957219,1358.98,128291.82,128500,12.375,Brambleton,VA,20148,4957219,1,2,5/1/2006,4/1/2021,3/30/2006,10/1/2006,672,Y,174,354,180,4957219,0,6,FIXED,Y,N,0,20,94.21,OWNER OCCU,4957219,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954903,1439.9,131134.6,131325,12.875,Danbury,CT,6810,4954903,2,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,786,N,174,354,180,4954903,0,6,FIXED,Y,N,0,30,100,OWNER OCCU,4954903,2-4 FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4954384,1452.15,158296.63,158750,10.5,Chandler,AZ,85249,4954384,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,697,N,173,353,180,4954384,0,7,FIXED,Y,N,0,19.99,95,OWNER OCCU,4954384,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4954642,1546.25,137198.3,137350,13.25,Woodbridge,VA,22191,4954642,1,2,6/1/2006,5/1/2021,4/10/2006,10/1/2006,726,N,175,355,180,4954642,0,5,FIXED,Y,N,0,30,100,OWNER OCCU,4954642,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958334,1625.95,175460.8,175950,10.625,Laurel,MD,20707,4958334,1,2,4/1/2006,3/1/2021,2/28/2006,10/1/2006,684,N,173,353,180,4958334,0,7,FIXED,Y,N,0,30,100,OWNER OCCU,4958334,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958348,1663.37,179499.51,180000,10.625,Tracy,CA,95377,4958348,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,685,Y,173,353,180,4958348,0,7,FIXED,Y,N,0,30,95,OWNER OCCU,4958348,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4958550,1765.02,169672.86,170000,12.125,El Segundo,CA,90245,4958550,1,2,5/1/2006,4/1/2021,2/28/2006,10/1/2006,680,Y,174,353,180,4958550,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4958550,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4955267,1765.03,190624.02,191000,10.625,Brambleton,VA,20148,4955267,1,2,6/1/2006,5/1/2021,4/28/2006,10/1/2006,692,N,175,355,180,4955267,0,5,FIXED,Y,N,0,29.99,99.56,OWNER OCCU,4955267,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957571,636.62,56461.63,56550,13.25,Zephyrhills,FL,33543,4957571,1,2,4/1/2006,3/1/2021,2/22/2006,10/1/2006,659,Y,173,353,180,4957571,0,7,FIXED,Y,N,0,15,94.45,OWNER OCCU,4957571,PUD,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
4957623,1084.32,114652.05,115000,10.875,Hillside,IL,60162,4957623,1,2,3/1/2006,2/1/2021,1/25/2006,10/1/2006,668,N,172,352,180,4957623,0,8,FIXED,Y,N,0,25,100,OWNER OCCU,4957623,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SISA
4955822,930.5,86221.53,86400,12.625,Hampstead,MD,21074,4955822,1,2,3/1/2006,2/1/2021,1/18/2006,10/1/2006,710,Y,172,352,180,4955822,0,8,FIXED,Y,N,0,20,100,OWNER OCCU,4955822,PUD,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
4954905,371.53,39705.14,39800,10.75,Blandon,PA,19510,4954905,1,2,5/1/2006,4/1/2021,3/10/2006,10/1/2006,721,N,174,354,180,4954905,0,6,FIXED,Y,N,0,20,100,OWNER OCCU,4954905,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4957818,252.17,22115,22400,13.25,Salem,OR,97305,4957818,1,2,4/1/2006,3/1/2021,2/13/2006,10/1/2006,652,Y,173,314,180,4957818,0,7,FIXED,Y,N,0,10,100,OWNER OCCU,4957818,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,NINA/NO DOC
4954930,522.96,48922.76,49000,12.5,Haverhill,MA,1832,4954930,1,2,5/1/2006,4/1/2021,3/20/2006,10/1/2006,667,N,174,354,180,4954930,0,6,FIXED,Y,N,0,16.9,90,OWNER OCCU,4954930,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NINA/NO DOC
4956997,266.48,26359.3,26400,11.75,Atlanta,GA,30315,4956997,1,2,6/1/2006,5/1/2021,4/20/2006,10/1/2006,688,N,175,355,180,4956997,0,5,FIXED,Y,N,0,20,94.84,INVESTOR,4956997,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,FULL/ALT
4957274,1227.74,113855.15,114000,12.625,Lanham,MD,20706,4957274,1,2,6/1/2006,5/1/2021,4/7/2006,10/1/2006,679,N,175,355,180,4957274,0,5,FIXED,Y,N,0,29.61,94.93,OWNER OCCU,4957274,SINGLE FAMILY,RATE/TERM REFI,FIXED BALLOON 30/15,SIVA
4954157,471.44,49906.75,50000,10.875,Lehi,UT,84043,4954157,1,2,6/1/2006,5/1/2021,4/19/2006,10/1/2006,699,N,175,355,180,4954157,0,5,FIXED,Y,N,0,25,94.87,INVESTOR,4954157,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,NO RATIO
4957539,196.96,18093.33,18125,12.75,Syracuse,NY,13210,4957539,1,2,4/1/2006,3/1/2021,2/1/2006,10/1/2006,754,N,173,353,180,4957539,0,7,FIXED,Y,N,0,25,100,INVESTOR,4957539,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954178,524.17,54403.69,54500,11.125,Jacksonville,FL,32211,4954178,1,2,6/1/2006,5/1/2021,4/5/2006,10/1/2006,641,N,175,355,180,4954178,0,5,FIXED,Y,N,0,25,100,OWNER OCCU,4954178,PUD,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4955318,3535.74,374290.48,374990,10.875,Parkland,FL,33076,4955318,1,2,6/1/2006,5/1/2021,4/28/2006,10/1/2006,738,Y,175,355,180,4955318,0,5,FIXED,Y,N,0,25,99.98,OWNER OCCU,4955318,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955963,794.26,76346.38,76500,12.125,Miami,FL,33132,4955963,1,2,4/1/2006,3/1/2021,2/10/2006,10/1/2006,694,N,173,353,180,4955963,0,7,FIXED,Y,N,0,25,100,SECOND HOM,4955963,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955130,2104.69,183518.57,183750,13.5,CLEARWATER BEACH,FL,33767,4955130,1,2,5/1/2006,4/1/2021,3/22/2006,10/1/2006,758,N,174,354,180,4955130,0,6,FIXED,Y,N,0,25,100,OWNER OCCU,4955130,CONDO,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4958217,1111.73,100333.82,100500,13,Desert hot springs,CA,92240,4958217,1,2,4/1/2006,3/1/2021,3/8/2006,10/1/2006,701,Y,173,353,180,4958217,0,7,FIXED,Y,N,0,30,100,SECOND HOM,4958217,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SISA
4958502,420.34,41175.35,41250,11.875,Largo,FL,33777,4958502,1,2,5/1/2006,4/1/2021,3/8/2006,10/1/2006,740,Y,174,354,180,4958502,0,6,FIXED,Y,N,0,25,95,INVESTOR,4958502,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955028,1062.99,99443.02,99600,12.5,South Plainfield,NJ,7080,4955028,1,2,5/1/2006,4/1/2021,3/31/2006,10/1/2006,722,N,174,354,180,4955028,0,6,FIXED,Y,N,0,30,90.08,OWNER OCCU,4955028,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4955880,167.08,20915.78,21000,8.875,"University Heights, OH 44118",OH,44118,4955880,1,2,4/1/2006,3/1/2021,2/8/2006,10/1/2006,740,N,173,353,180,4955880,0,7,FIXED,Y,N,0,20,90,OWNER OCCU,4955880,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956503,389.38,35130.72,35200,13,Orlando,FL,32818,4956503,1,2,5/1/2006,4/1/2021,3/22/2006,10/1/2006,672,N,174,352,180,4956503,0,6,FIXED,Y,N,0,20,90,OWNER OCCU,4956503,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956939,182.42,18562.48,18600,11.375,Hinkley,CA,92347,4956939,1,2,5/1/2006,4/1/2021,3/9/2006,10/1/2006,783,N,174,354,180,4956939,0,6,FIXED,Y,N,0,20,99.56,SECOND HOM,4956939,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4955429,2343.7,229654.94,230000,11.875,Kaneohe,HI,96744,4955429,1,2,6/1/2006,5/1/2021,4/21/2006,10/1/2006,677,N,175,355,180,4955429,0,5,FIXED,Y,N,0,20,97.92,SECOND HOM,4955429,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4956212,194.68,18112.68,18750,12.125,Salem,OR,99999,4956212,1,2,4/1/2006,3/1/2021,2/1/2006,10/1/2006,768,Y,173,280,180,4956212,0,7,FIXED,Y,N,0,15,100,INVESTOR,4956212,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954658,389.33,42855.21,43000,10.375,El Cajon,CA,92020,4954658,1,2,3/1/2006,2/1/2021,1/29/2006,10/1/2006,694,N,172,352,180,4954658,0,8,FIXED,Y,N,0,10,100,OWNER OCCU,4954658,SINGLE FAMILY,CASHOUT REFI,FIXED BALLOON 30/15,SIVA
4954648,316.89,26927.92,26970,13.875,Springfield,MO,65802,4954648,1,2,3/1/2006,2/1/2021,1/27/2006,10/1/2006,628,N,172,352,180,4954648,0,8,FIXED,Y,N,0,30,100,INVESTOR,4954648,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954652,1141.76,110736.85,111000,12,Downey,CA,90242,4954652,1,2,3/1/2006,2/1/2021,1/9/2006,10/1/2006,707,N,172,352,180,4954652,0,8,FIXED,Y,N,0,20,95,OWNER OCCU,4954652,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,SIVA
4957442,707.16,74622.78,75000,10.875,Stafford,VA,22554,4957442,1,2,10/1/2005,9/1/2020,8/15/2005,10/1/2006,745,Y,167,347,180,4957442,0,13,FIXED,Y,N,0,25,89.6,INVESTOR,4957442,PUD,PURCHASE,FIXED BALLOON 30/15,FULL/ALT
4956771,407.23,47122.58,47400,9.75,Roselle,IL,60172,4956771,1,2,11/1/2005,10/1/2020,9/27/2005,10/1/2006,687,N,168,348,180,4956771,0,12,FIXED,Y,N,0,20,95,OWNER OCCU,4956771,PUD,PURCHASE,FIXED BALLOON 30/15,SIVA
4954278,261.49,35861.87,36500,7.75,Loma Linda,CA,92354,4954278,1,2,11/1/2005,10/1/2020,9/21/2005,10/1/2006,778,N,168,337,180,4954278,0,12,FIXED,Y,N,0,10,100,OWNER OCCU,4954278,PUD,PURCHASE,FIXED BALLOON 30/15,SISA
4959039,387.52,40783.82,41100,10.875,West Jordan,UT,84088,4959039,1,2,11/1/2005,10/1/2020,9/23/2005,10/1/2006,690,N,168,341,180,4959039,0,12,FIXED,Y,N,0,30,95,OWNER OCCU,4959039,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4957595,1079.33,102768.9,103000,12.25,Chicago,IL,60622,4957595,1,2,3/1/2006,2/1/2021,1/23/2006,10/1/2006,620,N,172,352,180,4957595,0,8,FIXED,Y,N,0,20,98.34,OWNER OCCU,4957595,PUD,PURCHASE,FIXED BALLOON 30/15,NO RATIO
4954305,386.81,48609.35,49169,8.75,Lewes,DE,19958,4954305,1,2,5/1/2006,4/1/2021,3/17/2006,10/1/2006,793,Y,174,341,180,4954305,0,6,FIXED,Y,N,0,15,100,SECOND HOM,4954305,SINGLE FAMILY,PURCHASE,FIXED BALLOON 30/15,NO RATIO
